element,material,synthesis_type,size_nm,precursor_conc_mM,capping_agent_pct,pH,temp_C,stirring_time_min,agitation_rpm,surface_area_m2_g,OH_stretch_present,OH_stretch_count,NH_stretch_present,NH_stretch_count,CH_stretch_present,CH_stretch_count,C=O_stretch_present,C=O_stretch_count,C=C_aromatic_present,C=C_aromatic_count,C-O_stretch_present,C-O_stretch_count,Metal_O_bond_present,Metal_O_bond_count,Fingerprint_region_present,Fingerprint_region_count,num_peaks_total,peak_min,peak_max,peak_range,mean_wavenumber,peaks_per_1000,peak_density,max_peak_intensity,catalytic_activity
Cu,Metal,Green_Synthesis,97.06632462797607,96.72117206242258,2.8123766772492615,3.702280058450592,58.03964638337392,146.2777056619832,1138.7478666624856,10.027284807668781,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,9,400,3600,3200,2000,2.25,0.0028125,9,0.0
Cu,Composite,CVD,92.80678831561369,75.77620332888105,0.7450115241554661,7.355011253411009,32.02055979741867,339.27071303847725,573.2369166613452,11.39099136612365,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,8,400,3600,3200,2000,2.0,0.0025,8,0.0
Pd,Metal,Co-Precipitation,80.14695506565837,54.57688378613816,1.388086408864907,10.123944347534781,155.0895078015211,141.4523520751335,152.67231272066635,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,8,400,3600,3200,2000,2.0,0.0025,8,26.828175262527743
Pd,Carbide,Green_Synthesis,65.06024936008137,21.757068306551545,3.2345570377010398,9.935761529491707,108.62497295518932,305.833613624615,885.0023283491665,11.892880223820534,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,8,400,3600,3200,2000,2.0,0.0025,8,28.871273515380192
Cu,Metal_Oxide,CVD,78.58309429140256,21.090288566379538,0.07811888918357768,9.271366550909258,203.8694423223516,163.42171125635187,633.0703822109607,10.0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,2,15,400,3600,3200,2000,3.75,0.0046875,15,20.685118886564727
Cu,Metal_Oxide,Sol-Gel,44.344203859502656,107.0143682793511,0.9011830397673493,10.386263912112671,189.6747468682132,283.1707204955263,1069.3644167605285,14.715760423629064,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,9,400,3600,3200,2000,2.25,0.0028125,9,28.8524433443692
Cu,Composite,Sol-Gel,60.28806904950183,57.26856606347039,4.649653314378519,4.574895173356374,66.71928132246097,330.9197121416419,817.0076173607636,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,14,400,3600,3200,2000,3.5,0.004375,14,0.0
Pd,Metal_Oxide,Hydrothermal,36.17258129564015,144.23339814580845,3.3178881170435655,8.867439820973514,152.04226865989745,183.65034859704693,861.7782273665193,10.0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,10,400,3600,3200,2000,2.5,0.003125,10,49.78502166667003
Cu,Carbide,Co-Precipitation,34.01750306807751,49.52162448944437,1.5277555711160673,8.451113843078847,32.2981016776191,203.6246200392325,943.9858432843583,21.953380114093953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,9,400,3600,3200,2000,2.25,0.0028125,9,0.0
Cu,Metal,Sol-Gel,76.15579378105132,147.54503454044647,0.22651712030584303,4.380885513837239,123.88260133025733,139.0131589578192,562.3898121937837,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,9,400,3600,3200,2000,2.25,0.0028125,9,0.0
Co,Composite,CVD,46.485412665749045,31.608065232694145,2.930244042062135,6.72984363574693,185.66197494288045,48.04957201580781,971.8019095700623,11.603457728771456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,13,400,3600,3200,2000,3.25,0.0040625,13,5.112810055180969
Ag,Carbide,CVD,22.791803767240864,16.31934354842698,1.114331549462203,10.672767473785928,118.36572821974828,245.31879533396764,155.68526709494736,26.43169010179603,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,14,400,3600,3200,2000,3.5,0.004375,14,19.25136731190106
Pt,Metal_Oxide,Sol-Gel,21.789939870302856,47.57289029492061,4.800877193591666,11.746216236433439,51.539683259536204,69.48203309788838,942.0801451882779,19.62920900163852,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,7,400,3600,3200,2000,1.75,0.0021875,7,26.56120278983726
Au,Metal_Oxide,CVD,86.19889143385349,132.95213362485975,3.434804774934223,8.988871598196166,38.84505707260467,146.83944646956246,799.9386210721132,10.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,12,400,3600,3200,2000,3.0,0.00375,12,0.0
Pt,Carbide,CVD,68.42052844754177,78.75593972979742,4.87061943173053,11.2974693778762,217.07337620076476,145.33299025261516,723.3315453216632,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,13,400,3600,3200,2000,3.25,0.0040625,13,31.53576331106509
Ag,Metal,Hydrothermal,55.51251518909535,21.211865784644,4.244494487057834,4.188443075250756,225.5485659885505,79.83126042660959,449.965681153678,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,12,400,3600,3200,2000,3.0,0.00375,12,13.84862412334568
Au,Metal,Co-Precipitation,41.29199612764322,31.17235839101016,2.415137075952703,11.775544730786525,102.19580827400495,250.01440425168758,225.52386927435526,10.154641030975034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,10,400,3600,3200,2000,2.5,0.003125,10,4.866260043880946
Fe,Composite,Hydrothermal,44.22010429713833,47.37783866028493,3.347815738270718,3.3015584926264214,61.93877304191941,87.61777917016842,811.9208990587578,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,7,400,3600,3200,2000,1.75,0.0021875,7,0.0
Cu,Metal_Oxide,Co-Precipitation,7.6286490311044926,88.93484393409346,4.0605359776965,7.745333461239913,245.18864795294974,286.85099522931574,618.8380271793546,67.47944080305093,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,2,9,400,3600,3200,2000,2.25,0.0028125,9,51.60399244550793
Ag,Carbide,CVD,46.58119419704859,50.52446204176548,2.890892408313116,5.619074965237372,147.81935581027238,112.26209359518204,339.6293396779254,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,11,400,3600,3200,2000,2.75,0.0034375,11,15.061898857027808
Co,Metal,Co-Precipitation,79.95458124096402,112.31105823130976,0.307437504841096,10.325181961063283,132.24738483606052,124.80487038960781,147.70336198439097,12.84217971385654,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,14,400,3600,3200,2000,3.5,0.004375,14,0.0
Fe,Composite,CVD,40.022675049341586,92.8277398716092,2.3522315693681555,4.957892688877596,191.8617431634878,143.4303396775992,692.6416841751977,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,9,400,3600,3200,2000,2.25,0.0028125,9,10.549350992363777
Cu,Metal_Oxide,CVD,39.590962749239274,131.19973686564768,0.6528666539331995,3.103770330598249,62.995601369806366,80.40834509213437,238.92593218081336,15.059600468001173,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,12,400,3600,3200,2000,3.0,0.00375,12,0.0
Pd,Metal_Oxide,Hydrothermal,3.5402251358902044,75.64331212754527,3.5742338760508523,6.731485133125739,155.49768776587993,173.30728058582685,1122.3613254613692,143.9489237373225,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,12,400,3600,3200,2000,3.0,0.00375,12,100.0
Ni,Composite,Hydrothermal,46.86785573069072,50.345285701059105,3.4031445781880105,3.5769719789980035,225.2865301917075,56.50729099366583,265.6950443419397,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,7,400,3600,3200,2000,1.75,0.0021875,7,7.36076262907282
Ag,Composite,Green_Synthesis,4.483089988900752,149.44446360267742,4.9645409602605675,5.610833122689741,30.190409336018185,170.94830795039928,135.22793575460145,113.70130836987379,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,14,400,3600,3200,2000,3.5,0.004375,14,61.72176042380666
Pd,Metal,Sol-Gel,57.89424394485859,53.989364949296004,3.144049008970539,8.793729225000284,176.41143404172217,142.17100370323965,388.2522654362395,10.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,13,400,3600,3200,2000,3.25,0.0040625,13,36.551264629596474
Ag,Carbide,Green_Synthesis,51.66477139506678,64.8617933272963,4.0006897119197085,5.652328589549094,149.07039004406624,141.62759757933216,292.4522743291351,10.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,8,400,3600,3200,2000,2.0,0.0025,8,14.354336302794477
Co,Metal_Oxide,Green_Synthesis,84.32083289455188,121.55995657835517,1.341439254444163,5.212139045891094,238.93017650675148,248.02250310895678,970.3620476097495,10.0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,8,400,3600,3200,2000,2.0,0.0025,8,16.58223147309405
Ag,Carbide,Co-Precipitation,59.01449987072068,14.206798850070799,1.7001206764798988,4.399460967633056,83.20716473249811,283.7775485778229,418.2768668799934,10.74475333616143,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,8,400,3600,3200,2000,2.0,0.0025,8,0.0
Pd,Metal_Oxide,CVD,33.69588082157709,58.58702580271868,4.585121261889186,4.2165504667606655,218.2506194334339,147.47951234423593,369.76461289073217,13.138962563774852,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,13,400,3600,3200,2000,3.25,0.0040625,13,35.9486626876406
Co,Metal_Oxide,CVD,52.590638922857586,13.770803922304308,3.775961298128725,7.732716358632773,94.5217829237391,116.46484837979449,1194.2892490329214,10.0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,14,400,3600,3200,2000,3.5,0.004375,14,0.0
Au,Carbide,CVD,70.57122286349204,21.75657413424093,3.2763458739881886,9.133563206491242,121.71930461415425,193.13531345859343,265.06797032537344,11.230508862670472,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,8,400,3600,3200,2000,2.0,0.0025,8,10.092972654499414
Pt,Composite,Sol-Gel,11.208451950217514,1.6914829992030325,1.2701384629152013,7.0745988516207206,72.9897020720114,289.94729490663997,193.49839134303468,46.59090377129869,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,10,400,3600,3200,2000,2.5,0.003125,10,57.996063184562786
Cu,Metal,Co-Precipitation,62.86526067010251,2.422099594773907,3.4928896436258254,4.112427891430654,219.3079785517396,242.70907393561936,436.18651643406866,19.64195211651703,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,14,400,3600,3200,2000,3.5,0.004375,14,7.420504055114786
Ag,Metal_Oxide,Co-Precipitation,91.82937563384195,57.662895535924946,4.433818225209756,8.829806695693737,68.96717364706222,42.540444765956074,545.5993552588291,10.0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,2,11,400,3600,3200,2000,2.75,0.0034375,11,0.0
Cu,Composite,CVD,31.314768971861948,121.56540693721865,1.1539882744732821,8.014097084894743,218.27792348452274,188.37674283591937,936.4665954083945,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,13,400,3600,3200,2000,3.25,0.0040625,13,14.133146250444138
Ni,Metal_Oxide,Green_Synthesis,63.409259297888404,88.46364972816228,3.530619739579116,6.4314790973890235,127.51301107837321,357.0184710020392,1150.9883105936947,17.441464808839736,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,16,400,3600,3200,2000,4.0,0.005,16,8.466518922348087
Pd,Metal,Sol-Gel,82.49028613432387,95.60219257650887,1.9684697669875435,5.970421894134121,212.89423610878467,146.5320841346912,940.0448520180105,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,8,400,3600,3200,2000,2.0,0.0025,8,28.249563723421538
Cu,Metal_Oxide,Green_Synthesis,52.15702694898516,78.36813640014809,0.5938370647030999,4.648376020351278,84.50992579971964,175.43654446019414,899.3023169634098,16.246458948911766,1,1,0,0,1,2,0,0,0,0,0,0,1,1,1,2,14,400,3600,3200,2000,3.5,0.004375,14,6.740194361272207
Pd,Metal,Hydrothermal,72.36199433399771,123.14917848141324,3.8173033826684097,4.3166951294831115,54.86428180852147,124.8442213681835,1190.5926941019457,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,9,400,3600,3200,2000,2.25,0.0028125,9,11.899354767710452
Cu,Metal,Co-Precipitation,32.479013171947486,132.17643005273996,0.8356839459216819,6.048945250218294,149.86628461597792,194.23924756530297,941.900112973517,12.95394061950618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8,400,3600,3200,2000,2.0,0.0025,8,27.15029423846576
Pt,Metal_Oxide,Co-Precipitation,31.993728386664188,127.61136849366092,1.264481367451857,3.3746801169310974,139.62334008753623,83.10403644778434,253.48650286294057,16.29705226351459,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,13,400,3600,3200,2000,3.25,0.0040625,13,41.14316000411371
Pt,Metal_Oxide,Green_Synthesis,67.42323413625894,122.00768376465281,3.914710204393461,6.929646715211766,105.23666005079484,111.51450118540104,607.6827120655397,10.0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,14,400,3600,3200,2000,3.5,0.004375,14,34.58503367184821
Co,Metal,Sol-Gel,71.13006964940142,28.224247960929286,3.710663928123188,8.414165363564424,174.13481917114322,264.8729817715956,653.8550819952798,10.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,12,400,3600,3200,2000,3.0,0.00375,12,13.920316505599782
Pt,Composite,Co-Precipitation,93.82695055219008,89.48755757941795,1.2709153302219751,11.474888477636016,46.4071364704401,75.63464191651312,435.29135166362175,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,8,400,3600,3200,2000,2.0,0.0025,8,4.272534118719975
Co,Carbide,Green_Synthesis,24.034180322361504,87.74231621865717,4.704823071731836,8.632453289499633,164.95024185590412,335.62744200151707,280.70296806966974,20.230498692255985,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,8,400,3600,3200,2000,2.0,0.0025,8,18.51352874404261
Pt,Metal,Sol-Gel,47.88532441662097,79.66365655839851,1.0764261253859575,8.616684421703098,72.64512103755331,131.62693480432478,882.91458039071,12.147609536674919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,11,400,3600,3200,2000,2.75,0.0034375,11,31.760592482255916
Pt,Metal_Oxide,Green_Synthesis,26.550320370061357,72.64110560521813,4.968111074820162,6.369733250432451,54.01477510479185,219.7582819831512,405.2441233216875,17.146376319705997,1,1,0,0,1,2,0,0,0,0,0,0,1,1,1,1,8,400,3600,3200,2000,2.0,0.0025,8,36.45774239603621
Pt,Metal_Oxide,Sol-Gel,9.84903176626405,14.28640110077114,3.6894993597571974,4.199854406529458,229.6618405282051,136.20412359694768,787.1204275858686,55.66650051516244,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,6,400,3600,3200,2000,1.5,0.001875,6,83.52769561097092
Pd,Composite,CVD,41.5165917388538,16.222321852027072,1.9625384527570133,7.02243887930258,128.45404625961277,187.7501560056867,454.8487167579109,16.96091197878867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,9,400,3600,3200,2000,2.25,0.0028125,9,41.46986370472432
Ag,Carbide,Sol-Gel,38.65991323424392,135.4399539956529,0.6517460333124198,8.388086871607626,196.7687961073055,328.25443825584085,656.8599636709141,14.024233400934696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,13,400,3600,3200,2000,3.25,0.0040625,13,32.15654996039639
Co,Metal,Hydrothermal,28.502543758254415,94.8977794290586,1.6025497757980682,9.516302369902236,45.05130890091636,52.63050300955102,470.7580837448306,13.90903454746902,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,12,400,3600,3200,2000,3.0,0.00375,12,0.0
Cu,Metal,CVD,31.105499331662813,40.08526496020295,0.9686925573252436,10.434780965058877,37.92959755136876,312.59306681344464,552.9343299422293,17.863672384226668,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,6,400,3600,3200,2000,1.5,0.001875,6,0.0
Pt,Carbide,Green_Synthesis,37.320357022425256,42.61575799280498,3.1091979324700962,5.303352828613093,136.3417479072396,213.99931662917905,905.2731714776609,15.88389973599714,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8,400,3600,3200,2000,2.0,0.0025,8,40.03875762416187
Pd,Metal,CVD,98.90608801244916,91.91902991564588,1.7842757656897834,5.170980677050987,95.99900909765444,249.47351536683263,1072.207397510695,10.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,8,400,3600,3200,2000,2.0,0.0025,8,16.822326540049986
Pd,Carbide,CVD,78.72986106479344,61.63331122071365,1.475036306219285,8.087698767940662,26.104140814633592,48.44273204190951,659.6203027983519,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,400,3600,3200,2000,3.0,0.00375,12,5.728953828010532
Pd,Metal_Oxide,Green_Synthesis,8.997317706516881,66.75730147677909,3.785665958591861,8.094136648209865,66.24129510224506,281.2617087150851,771.2761679051141,59.794020070388,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,16,400,3600,3200,2000,4.0,0.005,16,52.46499872063717
Co,Carbide,Green_Synthesis,87.49649129569677,10.036848589479433,1.1529971742509155,4.961530170324969,74.22449098535304,72.16687685446061,1050.850807148156,10.0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,6,400,3600,3200,2000,1.5,0.001875,6,0.0
Ag,Metal,Hydrothermal,64.0637259870698,21.67213887935197,2.9344465871275234,8.287277793161458,89.91392976949612,348.3909893307201,257.54464119854333,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,7,400,3600,3200,2000,1.75,0.0021875,7,4.757309740456597
Co,Carbide,Green_Synthesis,89.27818849194709,59.609213557985726,0.9729804641177281,6.112909649769554,222.44550483475402,293.76480116139305,278.4177821291966,10.0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,2,6,400,3600,3200,2000,1.5,0.001875,6,24.04154702057466
Cu,Composite,Co-Precipitation,35.48754933876236,105.25327657028049,3.5739930386654777,8.753834269907696,119.63556950469295,192.646433016677,495.16064968039717,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6,400,3600,3200,2000,1.5,0.001875,6,9.372048742059846
Ag,Metal_Oxide,Co-Precipitation,47.52284875154844,8.15578275238706,3.1256074187629834,5.619402423049815,177.8722878573445,334.97509588592845,439.97510869832354,10.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,15,400,3600,3200,2000,3.75,0.0046875,15,11.730224431593271
Au,Metal_Oxide,Hydrothermal,89.83025161619462,50.8491111318314,3.990767575885155,8.330626128644187,29.139120848844918,85.79418311435806,1185.0110659046973,10.0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,2,11,400,3600,3200,2000,2.75,0.0034375,11,0.0
Fe,Carbide,Sol-Gel,28.712167319540786,104.56572083824287,0.34248537381339483,9.914790371132307,208.13327752364523,357.24910807986436,720.5011724799933,18.724215692033287,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,5,400,3600,3200,2000,1.25,0.0015625,5,11.769157217047773
Pd,Metal,Sol-Gel,91.7190858720507,119.0155677770934,1.0505272475251077,11.82142898131744,79.07401244419388,266.55028485354626,676.2972907549473,10.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,12,400,3600,3200,2000,3.0,0.00375,12,4.343267539156269
Co,Composite,Co-Precipitation,83.19297179013839,29.342884910201686,0.7723018027673284,11.199612508245815,94.5338490048478,62.46471149435007,736.5905037469555,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,6,400,3600,3200,2000,1.5,0.001875,6,0.0
Au,Metal_Oxide,Green_Synthesis,98.09467820911075,109.99158265212512,0.9528062014286831,7.5318487259470706,35.18269719708367,207.0751963655956,1062.6698127220434,10.0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,10,400,3600,3200,2000,2.5,0.003125,10,3.4659766772554583
Ni,Metal_Oxide,Hydrothermal,33.77724352760359,143.35634241777538,0.5150703956902536,7.3951417498585625,117.18090384406347,264.5892015925915,367.9025457133044,16.540930400909886,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,9,400,3600,3200,2000,2.25,0.0028125,9,15.793380748755535
Co,Metal,Sol-Gel,25.103811640468773,136.1150103643708,2.8104095071803643,6.939300053421739,216.82977386651015,232.29734635382349,662.0640069475558,16.698321538264402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,10,400,3600,3200,2000,2.5,0.003125,10,36.09341701010774
Pt,Metal,Sol-Gel,34.42495591048136,118.61703552924882,2.9671570352527725,3.249755381897746,110.21520807706506,169.90330165101847,398.05951207513203,16.58326129833517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,10,400,3600,3200,2000,2.5,0.003125,10,31.300838481244206
Fe,Composite,CVD,95.55568000689605,107.13667622015939,4.217448777970051,4.493590477376355,229.43618592018828,111.88714246764305,958.6339420658189,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,13,400,3600,3200,2000,3.25,0.0040625,13,0.7101945674300225
Pt,Carbide,Co-Precipitation,34.641183013188275,36.03560789494578,2.0886908822188133,3.532701794736502,220.17571071835343,108.61573281460525,954.8267803932043,12.82043516803309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,400,3600,3200,2000,3.0,0.00375,12,42.71075301847594
Ag,Metal,Green_Synthesis,57.39075835580934,95.45158083016874,2.6619235653722386,9.267195762977888,38.94121217372334,335.8936225825426,1153.17269047579,13.964786356944021,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,8,400,3600,3200,2000,2.0,0.0025,8,0.0
Fe,Carbide,Hydrothermal,41.56056969347839,96.8478250777341,4.956520297055555,6.71911185196349,93.68618735090784,107.4644477253918,591.5042658312798,14.882673056176015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,8,400,3600,3200,2000,2.0,0.0025,8,0.0
Co,Composite,Sol-Gel,40.82957415921453,61.61637848181049,2.6592254167958957,3.573928902588686,229.84389419142863,347.59366123756485,274.5161572302999,10.159528089321425,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,13,400,3600,3200,2000,3.25,0.0040625,13,15.65414210235944
Cu,Carbide,CVD,20.95110376814741,74.4593037934397,2.8678804387600803,9.215175698884831,31.707012056800707,99.37454193203813,1086.0519805862928,19.777159931108404,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,10,400,3600,3200,2000,2.5,0.003125,10,0.0
Au,Metal_Oxide,Co-Precipitation,54.63379499816382,104.41024473803131,4.97958707438692,8.799922765451495,197.3068640369709,156.81364697857742,1079.6628797660244,16.08578142980338,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,15,400,3600,3200,2000,3.75,0.0046875,15,29.91040215511454
Cu,Carbide,Co-Precipitation,85.24161698678627,142.8631288208529,4.970646907248863,9.479665476214475,228.9462953090351,34.066730717508406,358.1364943043663,10.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,14,400,3600,3200,2000,3.5,0.004375,14,4.6070272321010135
Co,Composite,Hydrothermal,6.849531328279339,45.00062505771371,2.120152227986435,8.398507059854122,198.36056462556104,328.0375000009586,403.896798206096,67.27180595701616,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,12,400,3600,3200,2000,3.0,0.00375,12,51.67581890306778
Ag,Composite,Sol-Gel,89.14420617901531,37.70810964165849,3.174734148014822,4.453856039525556,192.35822132632924,64.4360528595646,444.75551796548706,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,10,400,3600,3200,2000,2.5,0.003125,10,5.175203080247163
Pt,Composite,Hydrothermal,67.21635058345535,90.66922695253187,2.404012539186266,3.5525306796795193,214.7550495138587,147.91865560928335,596.9250817731856,10.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,12,400,3600,3200,2000,3.0,0.00375,12,28.485217027260937
Fe,Carbide,Hydrothermal,62.44033189634048,20.489067604762628,3.6035772582860015,10.354268732043336,174.80265123220252,308.03101072733676,1011.9475006170981,10.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,7,400,3600,3200,2000,1.75,0.0021875,7,3.9631859961816636
Cu,Metal_Oxide,CVD,63.33822282655124,87.79739174268427,4.691932605666958,4.942280990692794,120.19664247616862,291.3263197868241,258.8068795884017,12.666965444572917,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,13,400,3600,3200,2000,3.25,0.0040625,13,5.133202868109466
Co,Metal,Co-Precipitation,31.034443923538003,14.238871275643191,1.5482965418663663,7.882763164267646,39.11999905038741,307.69533662351546,870.4300274718923,11.711453037463015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,9,400,3600,3200,2000,2.25,0.0028125,9,0.0
Cu,Metal_Oxide,Green_Synthesis,42.684161379092195,74.0969980610718,4.094375852194706,7.366953132589685,202.29267512825032,331.6555049557345,488.08024040670193,10.0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,16,400,3600,3200,2000,4.0,0.005,16,17.570027022525405
